Gene	N131	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
UBR2	17.679720995197023	17.600204608592318	0.0795163866047055	17.600204608592318	0.12174029628389221	0.05778402304232755	0.8684626644396307	0.16561154084289254
UBR3	16.82106299540051	16.57232872739036	0.24873426801014986	16.57232872739036	0.11140271494907164	0.23082095655308532	0.48921620619539297	0.6915559925620903
UBR4	19.889712217508727	19.748302763863915	0.14140945364481183	19.748302763863915	0.1692359807541657	0.09352996071921094	0.8201477532047676	0.2273549429377577
UBR5	17.10611768066488	17.371894433974266	-0.2657767533093853	17.371894433974266	0.11796216040570948	-0.28562107179921303	0.40562999951173906	-0.8316084347995683
UBR7	15.256856945724113	15.664544355027527	-0.4076874093034135	15.664544355027527	0.11973231193301292	-0.4354216419983655	0.20826219621271536	-1.258358325976913
UBTD1	12.49828086855272	11.736013011991805	0.762267856560916	11.736013011991805	0.18028529502989796	0.5852501082020822	0.16809345103014972	1.378355838511597
UBTD2	12.275444571897316	12.125356345656064	0.15008822624125173	12.125356345656064	0.17536311855930647	-0.00920934988339528	0.9824545343462292	-0.021991752692628857
UBTF	18.29524264448045	18.585976983590708	-0.2907343391102586	18.585976983590708	0.14276171998870885	-0.32392229805200545	0.3912767796320341	-0.8573042150787548
UBXN1	17.481464376684883	17.37732494174538	0.10413943493950484	17.37732494174538	0.11804422533325368	0.0842556809745908	0.8062769403165562	0.2452318191548888
UBXN2A	13.78101687858148	13.73639172733346	0.044625151248020245	13.73639172733346	0.1542653840806847	-0.0428387505900214	0.9131475191217376	-0.10906930695754591
UBXN2B	14.226917819220416	14.148309688530027	0.07860813069038919	14.148309688530027	0.14790825519052508	0.007548518275678373	0.9843405075582127	0.0196275234044473
UBXN4	16.88451977903124	16.77112176727306	0.1133980117581821	16.77112176727306	0.1118581871595217	0.095829257770641	0.7744751820800584	0.2865261314030208
UBXN6	17.12657332506019	16.891528508571763	0.23504481648842557	16.891528508571763	0.1125506899115255	0.21739244678185687	0.516989424231598	0.6479930827862022
UBXN7	16.763078556312028	16.723085168382127	0.03999338792990059	16.723085168382127	0.11166708810507853	0.02239823180094036	0.9465600418404788	0.06702720951847306
UBXN8	14.717306854255488	14.259675802881379	0.45763105137410953	14.259675802881379	0.14605733781981906	0.390737009097194	0.3065893742998532	1.0224047478746463
UCHL1	13.9829346072101	15.475883836462268	-1.4929492292521687	15.475883836462268	0.1229688718980326	-1.5243460506460516	1.3803529301063394e-05	-4.346963318664719
UCHL3	16.6363338776434	16.097675931452322	0.5386579461910763	16.097675931452322	0.11392826379504814	0.5172691960682063	0.1253987549653375	1.53250138953905
UCHL5	16.635591554779634	16.439385100471377	0.1962064543082569	16.439385100471377	0.11161412438625015	0.17769959064887308	0.5947979220152902	0.5318961527934511
