Gene	ConditionA_rep3	ConditionB_rep3	ConditionC_rep3	ConditionD_rep3	A-value	Observed Variance	M-value of ConditionA_rep3	z-score of ConditionA_rep3	M-value of ConditionB_rep3	z-score of ConditionB_rep3	M-value of ConditionC_rep3	z-score of ConditionC_rep3	M-value of ConditionD_rep3	z-score of ConditionD_rep3	Estimated Variance	z-transformed of ConditionA_rep3	z-transformed of ConditionB_rep3	z-transformed of ConditionC_rep3	z-transformed of ConditionD_rep3	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3
COTL1	16.10438605152861	14.310425441900767	16.361577008528254	15.431082905664503	15.551867851905532	0.8388911799434315	0.5525181996230781	0.6032450596131496	-1.2414424100047654	-1.3554196063414816	0.8097091566227217	0.8840487947535558	-0.12078494624102909	-0.13187424802521788	0.02638173489294798	3.4016914001503182	-7.6431943287587325	4.985140175627677	-0.74363724701923	95.39454285483775	1.518878877198846e-20	2.2404631807050055e-18
TF	18.789254320523774	20.384744920400983	18.3990792796605	19.701784528349243	19.318715762233623	0.8030735079910967	-0.5294614417098487	-0.5908220403837501	1.0660291581673604	1.1895739193075514	-0.9196364825731216	-1.0262154337254734	0.38306876611562046	0.42746355480168385	0.025275897878726913	-3.33028224407643	6.705262550654342	-5.7844609779847564	2.4094806714069117	95.31691161013018	1.5783647198264765e-20	2.292933474802463e-18
SRGN	15.850941481080184	14.084712297974308	14.702038952708453	13.733173459216248	14.592716547744796	0.8639880033053172	1.2582249333353879	1.3536439012457135	-0.5080042497704884	-0.5465293496337245	0.10932240496365608	0.11761299814356897	-0.8595430885285484	-0.9247275497555504	0.0272484227524448	7.622327465477984	-3.0774900759123476	0.6622752004585045	-5.2071125900240975	95.12345112464881	1.736939056227991e-20	2.4856375628528322e-18
ITGB3	15.422618520169983	15.822775865651044	14.240047408562246	13.901622634047259	14.846766107107634	0.8485349380783114	0.5758524130623499	0.6251386155193572	0.9760097585434107	1.0595447294290445	-0.6067186985453876	-0.65864669247692	-0.9451434730603747	-1.0260366524714837	0.026973401397991273	3.5062536719044766	5.94273414868352	-3.6941924985170425	-5.754795322070965	94.37463138870231	2.5159828910067907e-20	3.5475358763195746e-18
MNDA	14.870224982278263	14.666049513687256	16.401394301268667	16.26578101222054	15.550862452363681	0.8268914251210097	-0.6806374700854185	-0.7484996641407313	-0.8848129386764256	-0.9730322183754637	0.8505318489049856	0.9353331710734089	0.7149185598568586	0.7861987114427862	0.026382427727283372	-4.190428891684043	-5.4474604542418765	5.236404678839696	4.401484667086224	94.02752093195885	2.9874324266820186e-20	4.1512321894242316e-18
S100B	12.050490495299549	12.007002260684164	14.088971541713283	12.421875458616835	12.642084939078458	0.9650956834919571	-0.5915944437789094	-0.6021974329659248	-0.6350826783942942	-0.6464650955935876	1.4468866026348248	1.4728187647162994	-0.22020948046162303	-0.22415623615678884	0.03126531832043615	-3.3457436249655537	-3.5916899573821013	8.18282131909724	-1.2453877367495958	92.60379250907566	6.042442288395475e-20	8.276419523019402e-18
TCHH	9.011667015474371	11.426001474463284	8.818699872544252	10.59142479034385	9.96194828820644	1.583247945383783	-0.9502812727320684	-0.7552273411174921	1.4640531862568444	1.163542865505989	-1.1432484156621872	-0.9085862112330377	0.6294765021374111	0.5002706868445409	0.05142834657639622	-4.190355699075782	6.455881841324216	-5.041262678213504	2.77573653596507	92.35653394175641	6.828662040532218e-20	9.221579104876466e-18
S100A11	16.428413907652878	15.46981698138671	17.646293820137018	16.44390947168444	16.497108545215262	0.794501282621556	-0.06869463756238403	-0.07706825668451273	-1.0272915638285518	-1.1525145592197763	1.1491852749217557	1.2892666573180847	-0.053199073530823426	-0.05968384141379956	0.02587220015307656	-0.4270769724231288	-6.386707703018168	7.144525182495069	-0.3307405070537937	92.1260593904781	7.653346308072076e-20	1.0191706166915981e-17
PLAT	9.790870413789543	9.767945652843654	12.237178254013465	10.479931739783282	10.568981515107486	1.345975186936272	-0.7781111013179434	-0.6706919358439041	-0.8010358622638325	-0.6904519062022688	1.6681967389059782	1.437900189690479	-0.0890497753242041	-0.07675634764430768	0.04404796777157928	-3.7074787740501893	-3.8167087599263705	7.948484464439599	-0.4242969304630479	91.67109778476942	9.585011923443204e-20	1.258919100301006e-17
AIF1	12.899761133922535	12.039805621813418	14.353531648807726	13.09315487853738	13.096563320770265	0.9118163100734545	-0.1968021868477301	-0.2060991695186164	-1.0567576989568472	-1.1066791869844625	1.2569683280374608	1.3163478143673506	-0.003408442232885278	-0.0035694578642734053	0.029921269658248165	-1.1377318365669398	-6.10921502905187	7.266651388742078	-0.019704523123278573	91.42155267686991	1.0844294323327706e-19	1.405068837460352e-17
FKBP5	16.71938646874504	18.20874889636931	16.692769417680196	18.24847853249392	17.46734582882212	0.7730862101128063	-0.7479593600770791	-0.8506757214046624	0.7414030675471928	0.8432190610895535	-0.774576411141922	-0.8809480601503352	0.7811327036718012	0.8884047204654361	0.02556084659999031	-4.6783249539818925	4.637316754091178	-4.844808884586401	4.885817084477072	90.73481276395978	1.5230791532942881e-19	1.947104389571418e-17
SAMHD1	15.146103835758254	15.026295712762318	16.949489473233598	15.437431137019384	15.63983003969339	0.792121027479821	-0.493726203935136	-0.5547411805788256	-0.613534326931072	-0.6893552623593225	1.309659433540208	1.471507921855691	-0.2023989026740054	-0.2274114789175488	0.026322557783950443	-3.0431414087505546	-3.7815933225596736	8.072244944265913	-1.247510212955717	90.27857786253563	1.9086286026037572e-19	2.4078856633901083e-17
C2orf16	12.1132507719639	14.32722697526727	13.12047324967927	13.685672872983142	13.311655967473396	0.8813329872286172	-1.1984051955094959	-1.2765377736440309	1.0155710077938735	1.081783321804986	-0.19118271779412588	-0.20364728211009722	0.3740169055097464	0.39840173394914025	0.029391793101776278	-6.990216747879017	5.923757251672274	-1.115155909568098	2.1816154057748296	89.95704864042688	2.237600259397828e-19	2.7862482191047244e-17
CYGB	15.156911893795717	14.066406807626592	16.104090058123113	14.450615836856157	14.944506149100395	0.8015790454898063	0.2124057446953227	0.23724282164122373	-0.8780993414738028	-0.9807774537895199	1.159583909022718	1.2951766389412895	-0.49389031224423796	-0.5516420067929935	0.026877281810806678	1.2956078954987893	-5.35612839227883	7.073095269519169	-3.0125747727391285	89.47099462649287	2.8456187585531e-19	3.497922135513734e-17
PRG2	18.148955243377234	16.293444913280656	17.540548845425075	16.5125625383399	17.123877885105713	0.762574551166661	1.0250773582715205	1.1738577919560225	-0.8304329718250578	-0.9509625852216262	0.4166709603193617	0.47714687043465676	-0.6113153467658137	-0.7000420771690409	0.02565291364276394	6.400122571505379	-5.184850454663978	2.6015063121942514	-3.8167784290355855	89.17987583625978	3.2862454190035594e-19	3.98842038954508e-17
SPTB	14.958722942117602	16.260300496941408	14.81735613749988	16.54443023656165	15.645202453280135	0.7811799504460675	-0.686479511162533	-0.7766977294532887	0.6150980436612734	0.6959351970954286	-0.8278463157802545	-0.9366431821306878	0.8992277832815141	1.0174057144885478	0.026319034092405453	-4.2314830579680605	3.7914852641912793	-5.102872850339212	5.542870644115993	89.0435356825822	3.5154495144549645e-19	4.213266243074275e-17
OAT	16.115422383887136	17.173475104017037	15.824993429541717	17.667005411457446	16.695224082225835	0.7555181299849832	-0.5798016983386987	-0.6670479255783729	0.47825102179120194	0.5502163117245664	-0.8702306526841177	-1.0011794606861535	0.9717813292316109	1.1180110745399559	0.025794680951273585	-3.610059857295941	2.9777677789253705	-5.418377964129698	6.050670042500246	87.86906084384196	6.28340006314212e-19	7.437683926593413e-17
HMGA2	10.566335081307951	10.952786093476448	12.748201737503031	12.179486067550606	11.611702244959508	1.0469908557579977	-1.045367163651557	-1.021638874356206	-0.6589161514830604	-0.6439597288906813	1.136499492543523	1.1107026340991715	0.5677838225910978	0.554895969147719	0.03587050666813802	-5.519504587892373	-3.479055826130187	6.000680317257626	2.997880096764953	87.56420968159789	7.30557276133888e-19	8.542174589721608e-17
SGSM1	13.51698594035536	12.255049051753272	11.975042284209865	11.175330122637236	12.230601849738932	0.9447636012769952	1.286384090616428	1.3234547098014433	0.02444720201433981	0.025151713926935403	-0.255559565529067	-0.26292420211150186	-1.0552717271016956	-1.0856822216168713	0.03280349232757127	7.102489809198227	0.13497990564159842	-1.4110165253548297	-5.826453189484966	86.40210546877564	1.297673259032179e-18	1.4990471334458473e-16
CSTA	14.114497512779245	13.780603597978905	15.653610934125275	15.198282462552525	14.686748626858988	0.7816865790670752	-0.5722511140797426	-0.6472474067619189	-0.9061450288800827	-1.0248997435959724	0.9668623072662879	1.0935743167233853	0.5115338356935375	0.5785728336345061	0.027142187993153422	-3.4734753384846786	-5.5001595164511246	5.868703961198162	3.104930893737641	86.39906767253854	1.299623454314188e-18	1.4834273428529087e-16
HLA-DRB1	14.147258041507811	13.750627320809919	15.61015806805066	13.71597607753436	14.306004876975688	0.7941981058749783	-0.15874683546787693	-0.17813147052739542	-0.5553775561657694	-0.623194915893228	1.3041531910749722	1.4634038217800514	-0.5900287994413276	-0.66207743535943	0.0276078831348248	-0.9554072282632935	-3.3425027340677342	7.848958890067458	-3.5510489277364403	86.30123164421512	1.3640234689177345e-18	1.5386184729392045e-16
ATOH8	11.297164697012605	8.910050459213672	8.619785253135202	8.406251068206027	9.308312869391877	1.8006434370326734	1.9888518276207279	1.4821377453829632	-0.3982624101782051	-0.29679423197577465	-0.6885276162566747	-0.5131064841634753	-0.9020618011858499	-0.6722370292437145	0.06262097466017158	7.947719247846313	-1.591510126148321	-2.751448907555551	-3.6047602141424475	86.26391301657232	1.3894203802193499e-18	1.5490421634352473e-16
ALB	17.425935464482865	19.413524181700748	18.210321699318698	18.788897680923547	18.459669756606466	0.7163367769358474	-1.0337342921236008	-1.221378579602019	0.9538544250942813	1.1269988542950025	-0.24934805728776865	-0.29460991896769123	0.32922792431708103	0.3889896442746991	0.02537368935555253	-6.48958782322095	5.988117168388501	-1.5653598111699516	2.066830466002356	84.69443685126829	3.0181729608721793e-18	3.326234752740512e-16
PF4V1	13.828773369569454	14.387726628328446	12.646286184847714	12.52816568353187	13.347737966569369	0.8255682682435573	0.4810354030000852	0.5294202448564169	1.039988661759077	1.144595696122371	-0.701451781721655	-0.7720071573068453	-0.8195722830374983	-0.902008783671933	0.02930886497443184	2.8098137956564204	6.0747597181249375	-4.097305273119229	-4.787268240662077	84.50360690839696	3.316680896927438e-18	3.613674595425031e-16
AKR1C3	13.552231529981698	14.534946052058759	12.472227778724186	12.840848611644317	13.35006349310224	0.8249046435302927	0.20216803687945806	0.22259254746669732	1.1848825589565184	1.304588160017838	-0.8778357143780546	-0.9665211718762724	-0.5092148814579236	-0.5606595356082648	0.029303575604343247	1.1810062229399136	6.921735488854634	-5.1280581114685955	-2.974683600325962	84.45092039293958	3.4041766543398868e-18	3.6673309844731277e-16
LTF	9.713348359777124	10.196491281391019	10.342592378311625	12.224861757389888	10.619323444217414	1.2179704164830356	-0.905975084440291	-0.8209144196434198	-0.4228321628263956	-0.3831330745344344	-0.2767310659057891	-0.25074919417425523	1.6055383131724739	1.454796688352108	0.0435380988574498	-4.341917063429582	-2.02643782844975	-1.3262432462805667	7.69459813815989	83.92445571435157	4.4157622251497964e-18	4.70425869052625e-16
MPO	20.783892225543973	19.953866307382135	21.954231063052923	21.2073971307695	20.974846681687133	0.6973793356228549	-0.1909544561431602	-0.22866266479044303	-1.0209803743049974	-1.2225956796331459	0.9793843813657901	1.1727856318228302	0.23255044908236755	0.2784727126007585	0.025178209760180995	-1.203420412973152	-6.4343542879274835	6.1722108008784	1.4655639000222351	83.09319950845962	6.658848661263965e-18	7.015938567494384e-16
C4orf48	15.88715562836667	14.54085110158484	16.360855288654008	14.851124143521593	15.409996540531779	0.7331884347220589	0.4771590878348917	0.5572568257483439	-0.8691454389469389	-1.0150434954909928	0.9508587481222293	1.1104735112935455	-0.5588723970101857	-0.6526868415509007	0.026483330863620706	2.9320872978238044	-5.34079799896764	5.84291681427337	-3.4342061131295556	83.05470771381134	6.786709451600672e-18	7.072931545863831e-16
SLC4A1	11.108655910852514	11.95045171205123	11.099913450302859	13.172436014818986	11.832864272006397	0.9566579725331131	-0.7242083611538828	-0.7404320121618144	0.1175874400448329	0.1202216233718024	-0.7329508217035379	-0.7493703205316773	1.3395717428125895	1.3695807093216912	0.034654722696830766	-3.8902930787839294	0.631654684888584	-3.9372557149425003	7.195894108837855	82.81624247023058	7.635394819925818e-18	7.871845756284811e-16
CD48	11.97370781563667	10.47256241235741	12.736379181628918	11.106611430411899	11.572315210008725	0.98083239338321	0.40139260562794554	0.40529567325118593	-1.0997527976513144	-1.1104465909048442	1.1640639716201928	1.1753831148612688	-0.46570377959682574	-0.4702321972076122	0.0361027384591311	2.112512537660338	-5.787953093283608	6.1264201188741065	-2.4509795632508466	81.50343452424214	1.4605480596088875e-17	1.4897590208010653e-15
GOLM1	13.636203516414716	12.579629656255817	14.68851614228344	13.215675927800755	13.530006310688682	0.7851474171010696	0.10619720572603342	0.11984984770944533	-0.9503766544328656	-1.0725564436623287	1.158509831594758	1.3074470833509848	-0.3143303828879276	-0.3547404873981035	0.028913875140991325	0.6245395400092357	-5.589109379452482	6.8131283904676065	-1.8485585510243698	81.46408047407967	1.4892207690983814e-17	1.503015656222661e-15
ITGA2B	15.960944631071452	16.256891471171336	14.765600500741215	14.566017005856219	15.387363402210054	0.7154244990866895	0.5735812288613982	0.6781301067117702	0.8695280689612819	1.028020326543983	-0.6217629014688395	-0.7350940398789957	-0.8213463963538352	-0.9710563933767511	0.026500273829802554	3.5234632756932354	5.34144087011234	-3.819439408543317	-5.045464737262225	80.9906158345557	1.8816331977139338e-17	1.8792811562167914e-15
SLC2A1	12.26374656126323	13.465477981242877	11.813759975736193	13.674901380438511	12.804471474670205	0.8228235095620954	-0.540724913406974	-0.5961053695740557	0.6610065065726722	0.7287060723884083	-0.9907114989340116	-1.092179090643891	0.8704299057683063	0.9595783878295306	0.030746659374278385	-3.083737566734686	3.769699796761607	-5.649997237614683	4.964035007587722	80.28418627980525	2.6673337832212676e-17	2.6365357024253107e-15
CORO1A	18.029691882607825	16.61366327750558	18.57202415774029	17.707641909592546	17.73075530686156	0.6818417289872332	0.2989365757462643	0.3620239204167875	-1.1170920293559803	-1.3528422707198646	0.8412688508787305	1.0188095811271758	-0.023113397269014513	-0.027991230824098545	0.025500985672917007	1.8719772730559894	-6.995366444022438	5.268128081829718	-0.14473891086326943	80.21357343587401	2.762003787965216e-17	2.7022543182663765e-15
GM2A	13.781082654269742	12.964740068501287	14.93544280632828	14.507324251332417	14.047147445107932	0.7477425145362684	-0.2660647908381897	-0.30768857452960696	-1.0824073766066444	-1.251741659312504	0.888295361220349	1.0272623167992683	0.4601768062244851	0.5321679170428425	0.02798408011312531	-1.5904934653777094	-6.470461025474372	5.310089932964954	2.7508645578871285	80.16084625760735	2.834878697880521e-17	2.745537066189741e-15
MINOS1	11.464964847947776	13.428619235186181	12.047910590883268	13.128437805185982	12.517483119800803	0.8439092402840505	-1.0525182718530264	-1.145728649302967	0.9111361153853785	0.9918257751228992	-0.469572528917535	-0.5111575862329472	0.6109546853851793	0.6650604604130113	0.03169543440388035	-5.9119573155205165	5.117818822569304	-2.6375720229673543	3.431710515918547	79.87673204258724	3.261945348621974e-17	3.127553200258749e-15
HEMGN	12.093107132965008	12.673700044736613	11.282113266856687	13.47405518079128	12.380743906337397	0.8569590124252097	-0.28763677337238924	-0.3107165478101622	0.29295613839921586	0.3164627349833088	-1.0986306394807102	-1.1867839971072531	1.0933112744538835	1.1810378099341066	0.03220212040525516	-1.6028842943850012	1.6325269807412504	-6.1222276161258735	6.092584929769624	79.83564451414449	3.32881527713317e-17	3.1600674135794885e-15
CNRIP1	12.435534826944094	12.835382453823764	13.46375979914467	14.464793576981087	13.299867664223404	0.7822435927942238	-0.86433283727931	-0.9772597353007157	-0.46448521039964064	-0.5251711773384407	0.16389213492126586	0.1853049860921435	1.164925912757683	1.3171259265470108	0.02941923992893794	-5.039242855100708	-2.708046804254359	0.9555257353277005	6.791763924027357	79.76857267730882	3.440931790531645e-17	3.234475883099746e-15
PER2	12.926969566661002	11.584319579830213	13.768833923723795	12.920188594996473	12.800077916302872	0.8156948668945808	0.12689165035813055	0.14049768915245298	-1.2157583364726587	-1.3461188057697469	0.9687560074209234	1.0726314931759042	0.12011067869360126	0.13298962344138562	0.030760099632325087	0.7235010687026588	-6.931917531528701	5.5235786176867965	0.6848378451392257	79.55385808023057	3.825864878974181e-17	3.5613973261751885e-15
